topic,question,answer
Xác suất rời rạc,Tại sao modulo thường được chọn là số nguyên tố trong các thuật toán băm?,Để giảm thiểu xung đột (collisions) và đảm bảo phân phối đều các giá trị băm.
Xác suất rời rạc,Tại sao tổng các hệ số nhị thức trong dòng n của tam giác Pascal bằng 2 mũ n?,"Vì nó tương ứng với việc thay a$=$1, b$=$1 vào định lý nhị thức Newton."
Xác suất rời rạc,Tại sao xác suất hậu nghiệm lại quan trọng trong các bài toán phân loại?,Vì nó giúp xác định khả năng một đối tượng thuộc về một lớp cụ thể dựa trên các thuộc tính đã quan sát được.
Xác suất rời rạc,Tại sao định lý Bayes lại là nền tảng của trí tuệ nhân tạo?,Vì nó cho phép máy tính học hỏi từ dữ liệu và đưa ra các quyết định dựa trên xác suất một cách hệ thống.
Xác suất rời rạc,Tại sao định lý Bayes lại được gọi là quy tắc cập nhật xác suất?,Vì nó cho phép kết hợp kiến thức cũ (tiên nghiệm) với bằng chứng mới để có tri thức mới (hậu nghiệm).
Xác suất rời rạc,Tổng xác suất của tất cả các giá trị có thể có của biến ngẫu nhiên là bao nhiêu?,Luôn luôn bằng 1.
Xác suất rời rạc,Xác suất của hợp hai biến cố không xung khắc tính như thế nào?,Bằng tổng xác suất từng biến cố trừ đi xác suất của giao hai biến cố đó.
Xác suất rời rạc,Xác suất của một biến cố bất kỳ nằm trong khoảng nào?,Luôn nằm trong đoạn từ 0 đến 1.
Xác suất rời rạc,Ý nghĩa của phương sai là gì?,Dùng để đo lường mức độ phân tán hoặc độ rủi ro của các giá trị so với giá trị trung bình.
Xác suất rời rạc,Ý nghĩa của định lý Bayes trong việc cập nhật tri thức?,Nó cung cấp một khung toán học để thay đổi niềm tin về một giả thuyết khi có thêm các bằng chứng mới.
Xác suất rời rạc,Ý nghĩa vật lý của kỳ vọng là gì?,Có thể coi là trọng tâm hoặc giá trị trung bình dài hạn của biến ngẫu nhiên.
Xác suất rời rạc,Điều kiện toán học để hai biến cố A và B độc lập là gì?,$P(A \cap B) = P(A) \cdot P(B)$.
Xác suất rời rạc,Định lý Bayes mở rộng áp dụng khi nào?,Khi có một hệ đầy đủ các giả thuyết và ta muốn tính xác suất của một giả thuyết sau khi biết kết quả thử nghiệm.
Xác suất rời rạc,biến cố chắc chắn là gì?,"Biến cố chắc chắn Là biến cố luôn luôn xảy ra trong mọi lần thực hiện phép thử, có xác suất bằng 1."
Xác suất rời rạc,biến cố không thể là gì?,"Biến cố không thể Là biến cố không bao giờ xảy ra trong bất kỳ lần thực hiện phép thử nào, có xác suất bằng 0."
Xác suất rời rạc,biến ngẫu nhiên chỉ thị là gì?,Biến ngẫu nhiên chỉ thị Là biến ngẫu nhiên nhận giá trị 1 nếu biến cố xảy ra và 0 nếu không xảy ra.
Xác suất rời rạc,biến ngẫu nhiên đồng nhất rời rạc là gì?,Biến ngẫu nhiên đồng nhất rời rạc Là biến ngẫu nhiên mà mọi giá trị có thể nhận đều có xác suất bằng nhau.
Xác suất rời rạc,giá trị kỳ vọng của biến ngẫu nhiên rời rạc là gì?,Là tổng các tích của mỗi giá trị có thể nhận và xác suất tương ứng của giá trị đó.
Xác suất rời rạc,hiệp phương sai giữa hai biến ngẫu nhiên là gì?,Là đại lượng đo lường mối quan hệ tuyến tính giữa hai biến ngẫu nhiên X và Y.
Xác suất rời rạc,hàm phân phối tích lũy là gì?,Hàm phân phối tích lũy Là hàm số $F(x)$ tính xác suất để biến ngẫu nhiên X nhận giá trị nhỏ hơn hoặc bằng x.
Xác suất rời rạc,hàm xác suất của biến ngẫu nhiên rời rạc là gì?,Hàm xác suất của biến ngẫu nhiên rời rạc Là hàm số gán cho mỗi giá trị x của biến ngẫu nhiên một xác suất $P(X=x)$.
Xác suất rời rạc,hệ số nhị thức là gì?,"Là các hệ số trong khai triển lũy thừa của một nhị thức, ký hiệu là $C(n, k)$."
Xác suất rời rạc,hệ đầy đủ các biến cố là gì?,Hệ đầy đủ các biến cố Là một nhóm các biến cố rời nhau mà hợp của chúng chính là không gian mẫu.
Xác suất rời rạc,biến cố là gì?,"Biến cố Là một tập con của không gian mẫu, đại diện cho một tập các kết quả thỏa mãn điều kiện nào đó."
Xác suất rời rạc,phân phối siêu bội là gì?,Mô tả xác suất chọn được k vật thể có tính chất đặc biệt từ một tập hữu hạn mà không thay thế.
Xác suất rời rạc,giao của hai biến cố A và B là gì?,Giao của hai biến cố A và B Là biến cố xảy ra khi cả hai biến cố A và B đồng thời xảy ra.
Xác suất rời rạc,hợp của hai biến cố A và B là gì?,Hợp của hai biến cố A và B Là biến cố xảy ra khi có ít nhất một trong hai biến cố A hoặc B xảy ra.
Xác suất rời rạc,thử Bernoulli là gì?,Thử Bernoulli Là phép thử ngẫu nhiên chỉ có đúng hai kết quả có thể xảy ra: Thành công hoặc Thất bại.
Xác suất rời rạc,phương sai của biến ngẫu nhiên là gì?,Là kỳ vọng của bình phương độ lệch giữa biến ngẫu nhiên và giá trị trung bình của nó.
Xác suất rời rạc,xác suất có điều kiện là gì?,"Là xác suất xảy ra biến cố $A$ với điều kiện biến cố $B$ đã xảy ra, ký hiệu $P(A|B)$."
Xác suất rời rạc,xác suất cổ điển của một biến cố là gì?,Là tỷ số giữa số kết quả thuận lợi cho biến cố đó và tổng số kết quả có thể xảy ra trong không gian mẫu.
Xác suất rời rạc,xác suất theo quan điểm thống kê là gì?,Là giá trị mà tần suất xuất hiện của biến cố tiến dần tới khi số lần phép thử tiến ra vô hạn.
Xác suất rời rạc,độ lệch chuẩn là gì?,"Là căn bậc hai số học của phương sai, cùng đơn vị với biến ngẫu nhiên."
Xác suất rời rạc,Ứng dụng của định lý Bayes trong kiểm tra y tế?,Dùng để tính xác suất một người thực sự mắc bệnh khi kết quả xét nghiệm là dương tính.
Xác suất rời rạc,kỳ vọng điều kiện $E$ là gì?,Là kỳ vọng của biến ngẫu nhiên X khi biết thông tin về giá trị của biến ngẫu nhiên Y.
Xác suất rời rạc,hàm sinh xác suất là gì?,Hàm sinh xác suất Là hàm số $G(s) = \sum P(X=k) s^k$ dùng để tìm các đặc trưng của biến ngẫu nhiên.
Xác suất rời rạc,Kỳ vọng của tổng các biến ngẫu nhiên có phụ thuộc tính độc lập không?,"Không, kỳ vọng của tổng luôn bằng tổng các kỳ vọng."
Xác suất rời rạc,Phương sai của tổng các biến ngẫu nhiên có phụ thuộc tính độc lập không?,"Có, nếu độc lập thì phương sai tổng bằng tổng phương sai, nếu không thì phải cộng thêm hiệp phương sai."
Xác suất rời rạc,biến ngẫu nhiên Bernoulli là gì?,Biến ngẫu nhiên Bernoulli Là biến ngẫu nhiên chỉ nhận giá trị 1 (thành công) với xác suất p và 0 (thất bại) với xác suất 1-p.
Xác suất rời rạc,Mối liên hệ giữa phân phối nhị thức và phân phối Poisson là gì?,"Khi n lớn và p nhỏ, phân phối nhị thức xấp xỉ phân phối Poisson với $\lambda = n \cdot p$."
Xác suất rời rạc,xác suất biên là gì?,Là xác suất của một biến ngẫu nhiên mà không quan tâm đến giá trị của các biến ngẫu nhiên khác trong một phân phối đồng thời.
Xác suất rời rạc,phân phối đồng thời của hai biến ngẫu nhiên là gì?,"Là bảng hoặc hàm số cho biết xác suất để cặp $(X, Y)$ nhận các giá trị $(x, y)$ cụ thể."
Xác suất rời rạc,Khi nào hai biến ngẫu nhiên rời rạc được gọi là độc lập?,Khi xác suất đồng thời bằng tích các xác suất biên với mọi giá trị của chúng.
Xác suất rời rạc,xác suất có điều kiện của biến ngẫu nhiên là gì?,Là xác suất $P(X=x | Y=y)$ được tính bằng xác suất đồng thời chia cho xác suất biên của Y.
Xác suất rời rạc,hàm hồi quy trong xác suất là gì?,Hàm hồi quy trong xác suất Là hàm số biểu diễn kỳ vọng điều kiện $E(X|Y=y)$ theo giá trị y.
Xác suất rời rạc,phân phối đa thức là gì?,Là sự mở rộng của phân phối nhị thức cho phép thử có nhiều hơn hai kết quả.
Xác suất rời rạc,trung vị của biến ngẫu nhiên rời rạc là gì?,Là giá trị m sao cho xác suất để X nhỏ hơn m và xác suất để X lớn hơn m đều không quá 0.5.
Xác suất rời rạc,Mối liên hệ giữa phương sai và độ lệch chuẩn là gì?,Phương sai là bình phương của độ lệch chuẩn.
Xác suất rời rạc,Tại sao phương sai luôn không âm?,Vì nó là kỳ vọng của một đại lượng bình phương (bình phương độ lệch).
Xác suất rời rạc,sự kiện hầu chắc chắn là gì?,"Là sự kiện xảy ra với xác suất bằng 1, dù không gian mẫu có thể chứa kết quả không thỏa mãn."
Xác suất rời rạc,Định lý giới hạn trung tâm phát biểu điều gì?,Tổng của một số lượng lớn các biến ngẫu nhiên độc lập sẽ có phân phối xấp xỉ phân phối chuẩn.
Xác suất rời rạc,chuỗi Markov là gì?,Chuỗi Markov Là một quá trình ngẫu nhiên mà xác suất của trạng thái tương lai chỉ phụ thuộc vào trạng thái hiện tại.
Xác suất rời rạc,ma trận chuyển trong chuỗi Markov là gì?,Là ma trận chứa xác suất chuyển dịch giữa các trạng thái trong một bước.
Xác suất rời rạc,trạng thái hấp thụ trong chuỗi Markov là gì?,Là trạng thái mà một khi đã vào thì không thể rời đi.
Xác suất rời rạc,Ý nghĩa của phân phối dừng là gì?,Là phân phối xác suất không thay đổi sau khi thực hiện các bước chuyển dịch của chuỗi Markov.
Xác suất rời rạc,Tại sao xác suất lại quan trọng trong thuật toán ngẫu nhiên ?,Vì nó cho phép giải quyết các bài toán khó một cách nhanh chóng với xác suất sai sót cực nhỏ.
Xác suất rời rạc,thuật toán Monte Carlo là gì?,Thuật toán Monte Carlo Là thuật toán ngẫu nhiên có thời gian chạy cố định nhưng kết quả có xác suất sai số nhất định.
Xác suất rời rạc,thuật toán Las Vegas là gì?,Thuật toán Las Vegas Là thuật toán ngẫu nhiên luôn cho kết quả đúng nhưng thời gian chạy là một biến ngẫu nhiên.
Xác suất rời rạc,độ hỗn loạn trong lý thuyết thông tin là gì?,Là đại lượng đo lường mức độ không chắc chắn hoặc lượng thông tin trung bình của một biến ngẫu nhiên.
Xác suất rời rạc,Công thức Shannon cho entropy là gì?,$H(X) = - \sum p_i \log p_i$.
Xác suất rời rạc,Tại sao entropy của biến ngẫu nhiên đồng nhất là lớn nhất?,"Vì khi mọi kết quả đều có khả năng như nhau, độ không chắc chắn là cao nhất."
Xác suất rời rạc,sự hội tụ theo xác suất là gì?,"Nghĩa là khi n tăng lên, xác suất để biến ngẫu nhiên lệch khỏi giá trị đích một khoảng nhỏ sẽ tiến về 0."
Xác suất rời rạc,Luật số lớn phát biểu điều gì?,Trung bình cộng của nhiều phép thử độc lập sẽ tiến gần tới kỳ vọng của biến ngẫu nhiên khi số phép thử tăng lên.
Xác suất rời rạc,Sự khác biệt giữa luật số lớn yếu và luật số lớn mạnh?,"Luật yếu nói về sự hội tụ theo xác suất, luật mạnh nói về sự hội tụ hầu chắc chắn."
Xác suất rời rạc,xác suất là gì?,Xác suất là một số trong khoảng từ 0 đến 1 đo lường khả năng xảy ra của một sự kiện.
Xác suất rời rạc,biến cố xung khắc là gì?,"Hai biến cố được gọi là xung khắc khi chúng không thể cùng xảy ra, tức là phần giao của chúng là tập hợp rỗng."
Xác suất rời rạc,biến cố độc lập là gì?,Hai biến cố A và B được gọi là độc lập khi xác suất xảy ra đồng thời của chúng bằng tích xác suất của từng biến cố.
Xác suất rời rạc,công thức xác suất toàn phần là gì?,Công thức xác suất toàn phần phát biểu rằng xác suất của biến cố A bằng tổng các tích P(B_i) nhân P(A|B_i) với B_i là phân hoạch của không gian mẫu.
Xác suất rời rạc,công thức Bayes là gì?,"Công thức Bayes cho phép tính xác suất P(B_i|A) từ các xác suất P(B_i) và P(A|B_i) đã biết, bằng cách đảo ngược điều kiện của xác suất có điều kiện."
Xác suất rời rạc,kỳ vọng của biến ngẫu nhiên rời rạc là gì?,"Kỳ vọng E(X) là giá trị trung bình có trọng số của biến ngẫu nhiên X, tính bằng tổng x_i nhân P(X = x_i) với mọi giá trị x_i."
